Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,condition,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,media,OD,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Serovar,source_name,SRA Study,sub_species
SRR22393180,RNA-Seq,101,1396306214,PRJNA904727,SAMN31851690,453484079,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363196,NextSeq 2000,GSM6753791,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753791,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393181,RNA-Seq,101,1507592761,PRJNA904727,SAMN31851691,501558160,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363195,NextSeq 2000,GSM6753790,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753790,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393182,RNA-Seq,101,1950477559,PRJNA904727,SAMN31851692,618933231,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363194,NextSeq 2000,GSM6753789,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:30:00Z,1,GSM6753789,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393183,RNA-Seq,101,796363487,PRJNA904727,SAMN31851709,253061978,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363193,NextSeq 2000,GSM6753772,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753772,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393184,RNA-Seq,101,1438357160,PRJNA904727,SAMN31851710,473709031,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363192,NextSeq 2000,GSM6753771,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753771,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393185,RNA-Seq,101,1747579366,PRJNA904727,SAMN31851711,572153731,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363191,NextSeq 2000,GSM6753770,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753770,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393186,RNA-Seq,101,1472023894,PRJNA904727,SAMN31851712,476784634,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363190,NextSeq 2000,GSM6753769,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753769,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393187,RNA-Seq,101,1659815719,PRJNA904727,SAMN31851713,557992458,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363189,NextSeq 2000,GSM6753768,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753768,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393188,RNA-Seq,101,1999305908,PRJNA904727,SAMN31851714,621332413,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363188,NextSeq 2000,GSM6753767,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:30:00Z,1,GSM6753767,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393189,RNA-Seq,101,974082481,PRJNA904727,SAMN31851715,317840411,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363187,NextSeq 2000,GSM6753766,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753766,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393190,RNA-Seq,101,1373898758,PRJNA904727,SAMN31851716,477550605,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363186,NextSeq 2000,GSM6753765,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753765,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393191,RNA-Seq,101,1498696782,PRJNA904727,SAMN31851741,511696681,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363185,NextSeq 2000,GSM6753740,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753740,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393192,RNA-Seq,101,827447045,PRJNA904727,SAMN31851742,269095251,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363184,NextSeq 2000,GSM6753739,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753739,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393193,RNA-Seq,101,1286035828,PRJNA904727,SAMN31851743,427642748,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363183,NextSeq 2000,GSM6753738,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753738,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393194,RNA-Seq,101,1095665473,PRJNA904727,SAMN31851744,357046904,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363182,NextSeq 2000,GSM6753737,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753737,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393195,RNA-Seq,101,221995778,PRJNA904727,SAMN31851745,68643228,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363181,NextSeq 2000,GSM6753736,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:25:00Z,1,GSM6753736,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393196,RNA-Seq,101,1002719415,PRJNA904727,SAMN31851746,327855514,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363180,NextSeq 2000,GSM6753735,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753735,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393197,RNA-Seq,101,816585101,PRJNA904727,SAMN31851747,265828995,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363179,NextSeq 2000,GSM6753734,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753734,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393198,RNA-Seq,101,526974368,PRJNA904727,SAMN31851748,161435549,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363178,NextSeq 2000,GSM6753733,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753733,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393199,RNA-Seq,101,1474908151,PRJNA904727,SAMN31851781,491128674,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363177,NextSeq 2000,GSM6753700,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753700,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393200,RNA-Seq,101,475809485,PRJNA904727,SAMN31851782,146770542,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363176,NextSeq 2000,GSM6753699,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:25:00Z,1,GSM6753699,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393201,RNA-Seq,101,1631879523,PRJNA904727,SAMN31851783,521304593,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363175,NextSeq 2000,GSM6753698,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753698,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393202,RNA-Seq,101,1453983173,PRJNA904727,SAMN31851784,465723686,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363174,NextSeq 2000,GSM6753697,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753697,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393203,RNA-Seq,101,921017384,PRJNA904727,SAMN31851785,294969977,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363173,NextSeq 2000,GSM6753696,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753696,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393204,RNA-Seq,101,1207856677,PRJNA904727,SAMN31851786,388475225,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363172,NextSeq 2000,GSM6753695,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753695,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393205,RNA-Seq,101,1713681544,PRJNA904727,SAMN31851787,531697773,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363171,NextSeq 2000,GSM6753694,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:30:00Z,1,GSM6753694,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393206,RNA-Seq,101,667106515,PRJNA904727,SAMN31851788,215186933,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363170,NextSeq 2000,GSM6753693,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753693,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393207,RNA-Seq,101,1364155288,PRJNA904727,SAMN31851821,437174230,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363169,NextSeq 2000,GSM6753660,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753660,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393208,RNA-Seq,101,1172458399,PRJNA904727,SAMN31851822,384658791,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363168,NextSeq 2000,GSM6753659,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753659,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393209,RNA-Seq,101,1226128385,PRJNA904727,SAMN31851823,411795395,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363167,NextSeq 2000,GSM6753658,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753658,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393210,RNA-Seq,101,894759707,PRJNA904727,SAMN31851824,293961149,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363166,NextSeq 2000,GSM6753657,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753657,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393211,RNA-Seq,101,1166408600,PRJNA904727,SAMN31851825,374070200,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363165,NextSeq 2000,GSM6753656,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753656,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393212,RNA-Seq,101,1095189359,PRJNA904727,SAMN31851826,352586964,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363164,NextSeq 2000,GSM6753655,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753655,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393213,RNA-Seq,101,1484764943,PRJNA904727,SAMN31851827,471318115,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363163,NextSeq 2000,GSM6753654,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753654,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393214,RNA-Seq,101,1039734198,PRJNA904727,SAMN31851828,331058556,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,MEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363162,NextSeq 2000,GSM6753653,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.3,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753653,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393215,RNA-Seq,101,1823812954,PRJNA904727,SAMN31851925,598733788,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363161,NextSeq 2000,GSM6753556,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753556,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393216,RNA-Seq,101,1044272734,PRJNA904727,SAMN31851926,336565288,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363160,NextSeq 2000,GSM6753555,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753555,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393217,RNA-Seq,101,1575434764,PRJNA904727,SAMN31851927,500356897,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363159,NextSeq 2000,GSM6753554,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753554,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393218,RNA-Seq,101,616991729,PRJNA904727,SAMN31851928,196611612,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363158,NextSeq 2000,GSM6753553,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753553,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393219,RNA-Seq,101,1009885567,PRJNA904727,SAMN31851929,326584014,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363157,NextSeq 2000,GSM6753552,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753552,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393220,RNA-Seq,101,1398411054,PRJNA904727,SAMN31851930,452476228,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363156,NextSeq 2000,GSM6753551,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753551,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393221,RNA-Seq,101,549704014,PRJNA904727,SAMN31851931,169472444,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363155,NextSeq 2000,GSM6753550,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753550,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393222,RNA-Seq,101,1213595901,PRJNA904727,SAMN31851932,388755424,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363154,NextSeq 2000,GSM6753549,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753549,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393223,RNA-Seq,101,515029098,PRJNA904727,SAMN31851949,161453498,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,EEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363153,NextSeq 2000,GSM6753532,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 0.1,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753532,Typhimurium,bacterial cell,SRP409450,enterica
